hsM	133	133	0
hsM	134	134	0
hsM	135	135	0.00002473
hsM	136	136	0.00004946
hsM	137	137	0
hsM	138	138	0
hsM	139	139	0.00037092
hsM	140	140	0.00019782
hsM	141	141	0
hsM	142	142	0
hsM	143	143	0.01748269
hsM	143	143	0.00002473
hsM	144	144	0.00004946
hsM	144	144	0.00002473
hsM	145	145	0
hsM	146	146	0.19436202
hsM	146	146	0.00039565
hsM	147	147	0
hsM	148	148	0
hsM	149	149	0
hsM	150	150	0.11001484
hsM	150	150	0.0001731
hsM	150	150	0.00004946
hsM	150	150	0.00002473
hsM	151	151	0.02816518
hsM	151	151	0.00004946
hsM	151	151	0.00002473
hsM	152	152	0.24401583
hsM	153	153	0.03810584
hsM	153	153	0.00004946
hsM	154	154	0.00089021
hsM	155	155	0.00004946
hsM	156	156	0
hsM	157	157	0
hsM	158	158	0.00002473
hsM	159	159	0.00066766
hsM	160	160	0
hsM	161	161	0
hsM	162	162	0
hsM	163	163	0
hsM	164	164	0.00004946
hsM	165	165	0.00004946
hsM	166	166	0
hsM	167	167	0
hsM	168	168	0.00002473
hsM	169	169	0
hsM	170	170	0
hsM	171	171	0.00002473
hsM	172	172	0
hsM	173	173	0.00046983
hsM	174	174	0.00014837
hsM	174	174	0.00004946
hsM	175	175	0.00004946
hsM	176	176	0
hsM	177	177	0
hsM	178	178	0.00042038
hsM	179	179	0.00019782
hsM	180	180	0.00014837
hsM	181	181	0.00004946
hsM	182	182	0.02591494
hsM	183	183	0.00464886
hsM	183	183	0.00002473
hsM	184	184	0.00034619
hsM	185	185	0.040455
hsM	185	185	0.00573689
hsM	185	185	0.00084075
hsM	186	186	0.01186944
hsM	186	186	0.00126113
hsM	187	187	0.00009891
hsM	188	188	0.01162216
hsM	188	188	0.00004946
hsM	189	189	0.04975272
hsM	189	189	0.01115232
hsM	189	189	0.00002473
hsM	190	190	0
hsM	191	191	0.00054402
hsM	191	191	0.00002473
hsM	192	192	0.00037092
hsM	193	193	0.00069238
hsM	193	193	0.00002473
hsM	194	194	0.01320475
hsM	194	194	0.00383284
hsM	194	194	0.00004946
hsM	194	194	0.00002473
hsM	195	195	0.24154303
hsM	195	195	0.15544016
hsM	195	195	0.0020277
hsM	195	195	0.00002473
hsM	196	196	0.03835312
hsM	196	196	0.00007418
hsM	196	196	0.00004946
hsM	196	196	0.00002473
hsM	197	197	0.0004451
hsM	198	198	0.02319486
hsM	199	199	0.04572206
hsM	200	200	0.02410979
hsM	200	200	0.00002473
hsM	201	201	0.00012364
hsM	202	202	0.0014095
hsM	203	203	0.00422849
hsM	203	203	0.00024728
hsM	204	204	0.05605836
hsM	204	204	0.00004946
hsM	204	204	0.00002473
hsM	205	205	0.00022255
hsM	206	206	0.00002473
hsM	207	207	0.04463403
hsM	208	208	0.00037092
hsM	208	208	0.00002473
hsM	209	209	0.00014837
hsM	210	210	0.00558853
hsM	211	211	0.00096439
hsM	211	211	0.00004946
hsM	212	212	0.00103858
hsM	213	213	0
hsM	214	214	0.00321464
hsM	215	215	0.00806133
hsM	215	215	0.00002473
hsM	216	216	0.00007418
hsM	217	217	0.00964392
hsM	218	218	0
hsM	219	219	0
hsM	220	220	0.00002473
hsM	221	221	0
hsM	222	222	0.00054402
hsM	222	222	0.00004946
hsM	223	223	0
hsM	224	224	0.00009891
hsM	225	225	0.00860534
hsM	226	226	0.00395648
hsM	226	226	0.00004946
hsM	227	227	0.00412957
hsM	227	227	0.00012364
hsM	228	228	0.03011869
hsM	228	228	0.00103858
hsM	229	229	0
hsM	230	230	0.00007418
hsM	230	230	0.00002473
hsM	231	231	0.00004946
hsM	231	231	0.00002473
hsM	232	232	0
hsM	233	233	0
hsM	234	234	0.00521761
hsM	235	235	0.03449555
hsM	236	236	0.01115232
hsM	237	237	0.00024728
hsM	238	238	0.00004946
hsM	239	239	0.01419387
hsM	240	240	0.00098912
hsM	241	241	0.00064293
hsM	242	242	0.00410485
hsM	243	243	0.00059347
hsM	244	244	0.00096439
hsM	245	245	0.00066766
hsM	246	246	0.00232443
hsM	246	246	0.00004946
hsM	247	247	0.04317507
hsM	247	247	0.00056874
hsM	248	248	0.05467359
hsM	248	248	0.00032146
hsM	249	249	0.00165678
hsM	249	249	0.00007418
hsM	250	250	0.01377349
hsM	251	251	0.00027201
hsM	252	252	0.0007913
hsM	253	253	0.00007418
hsM	254	254	0
hsM	255	255	0.00012364
hsM	256	256	0.00089021
hsM	257	257	0.003091
hsM	258	258	0.00113749
hsM	259	259	0.00037092
hsM	259	259	0.00002473
hsM	260	260	0.00066766
hsM	261	261	0.00046983
hsM	262	262	0.00108803
hsM	263	263	0.94794758
hsM	263	263	0.00004946
hsM	264	264	0.00153314
hsM	265	265	0.00116222
hsM	265	265	0.00002473
hsM	266	266	0.00019782
hsM	267	267	0.00024728
hsM	267	267	0.00004946
hsM	268	268	0
hsM	269	269	0.00029674
hsM	269	269	0.00007418
hsM	270	270	0.00009891
hsM	270	270	0.00007418
hsM	271	271	0.00126113
hsM	271	271	0.0001731
hsM	272	272	0.0006182
hsM	273	273	0
hsM	274	274	0
hsM	275	275	0.00009891
hsM	276	276	0.00002473
hsM	277	277	0.00004946
hsM	278	278	0
hsM	279	279	0.00336301
hsM	279	279	0.00007418
hsM	280	280	0.00042038
hsM	280	280	0.00039565
hsM	281	281	0.00027201
hsM	282	282	0.00259644
hsM	283	283	0.00002473
hsM	284	284	0.00027201
hsM	285	285	0.00301682
hsM	285	285	0.00014837
hsM	286	286	0.01476261
hsM	286	286	0.00128586
hsM	286	286	0.00012364
hsM	287	287	0.00004946
hsM	288	288	0.00009891
hsM	289	289	0
hsM	290	290	0.00014837
hsM	290	290	0.00002473
hsM	291	291	0.00101385
hsM	291	291	0.00032146
hsM	291	291	0.00029674
hsM	291	291	0.00007418
hsM	291	291	0.00002473
hsM	292	292	0.00034619
hsM	292	292	0.00002473
hsM	293	293	0.00081602
hsM	294	294	0.00101385
hsM	294	294	0.00089021
hsM	294	294	0.00002473
hsM	295	295	0.04910979
hsM	295	295	0.00178042
hsM	296	296	0.00059347
hsM	297	297	0.01023739
hsM	297	297	0.00002473
hsM	298	298	0.0007913
hsM	298	298	0.00022255
hsM	298	298	0.00009891
hsM	298	298	0.00002473
hsM	299	299	0.0001731
hsM	299	299	0.00007418
hsM	299	299	0.00004946
hsM	300	300	0.00004946
hsM	301	301	0.00004946
hsM	302	302	0.00160732
hsM	302	302	0.00069238
hsM	302	302	0.0001731
hsM	302	302	0.00009891
hsM	302	302	0.00002473
hsM	303	303	0.0010633
hsM	303	303	0.0004451
hsM	303	303	0.00007418
hsM	303	303	0.00002473
hsM	304	304	0
hsM	305	305	0.00004946
hsM	305	305	0.00002473
hsM	306	306	0.00004946
hsM	306	306	0.00002473
hsM	307	307	0.0001731
hsM	307	307	0.00004946
hsM	307	307	0.00002473
hsM	308	308	0.00064293
hsM	308	308	0.00046983
hsM	308	308	0.0001731
hsM	308	308	0.00009891
hsM	308	308	0.00007418
hsM	308	308	0.00004946
hsM	309	309	0.21508408
hsM	309	309	0.05937191
hsM	309	309	0.02178536
hsM	309	309	0.00781405
hsM	309	309	0.00665183
hsM	309	309	0.00128586
hsM	309	309	0.00103858
hsM	309	309	0.00098912
hsM	309	309	0.00042038
hsM	309	309	0.00024728
hsM	309	309	0.00007418
hsM	309	309	0.00002473
hsM	310	310	0.44193867
hsM	310	310	0.09371909
hsM	310	310	0.00220079
hsM	310	310	0.00066766
hsM	310	310	0.00024728
hsM	310	310	0.00009891
hsM	310	310	0.00007418
hsM	310	310	0.00002473
hsM	311	311	0.00037092
hsM	311	311	0.00007418
hsM	311	311	0.00002473
hsM	312	312	0.00034619
hsM	313	313	0.00004946
hsM	314	314	0.00002473
hsM	315	315	0.25192878
hsM	315	315	0.00009891
hsM	315	315	0.00002473
hsM	316	316	0.01332839
hsM	316	316	0.00074184
hsM	316	316	0.00002473
hsM	317	317	0.00022255
hsM	317	317	0.00007418
hsM	318	318	0.00368447
hsM	318	318	0.00002473
hsM	319	319	0.0049456
hsM	319	319	0.00002473
hsM	320	320	0.00022255
hsM	320	320	0.00002473
hsM	321	321	0.0004451
hsM	321	321	0.00002473
hsM	322	322	0.00014837
hsM	323	323	0.00007418
hsM	323	323	0.00002473
hsM	324	324	0.0007913
hsM	324	324	0.00012364
hsM	325	325	0.00343719
hsM	326	326	0.00084075
hsM	326	326	0.00004946
hsM	327	327	0.00089021
hsM	328	328	0.00007418
hsM	329	329	0.00029674
hsM	330	330	0.00012364
hsM	331	331	0.00012364
hsM	332	332	0.00009891
hsM	332	332	0.00002473
hsM	333	333	0.00037092
hsM	333	333	0.00002473
hsM	334	334	0.00081602
hsM	335	335	0.00056874
hsM	335	335	0.00042038
hsM	335	335	0.00004946
hsM	336	336	0
hsM	337	337	0.00027201
hsM	338	338	0.00098912
hsM	339	339	0.00004946
hsM	340	340	0.00479723
hsM	341	341	0.00004946
hsM	341	341	0.00002473
hsM	342	342	0
hsM	343	343	0.00002473
hsM	344	344	0
hsM	345	345	0.00042038
hsM	345	345	0.00004946
hsM	346	346	0.00002473
hsM	347	347	0
hsM	348	348	0.00004946
hsM	349	349	0
hsM	350	350	0.00002473
hsM	351	351	0.00004946
hsM	352	352	0
hsM	353	353	0
hsM	354	354	0
hsM	355	355	0
hsM	356	356	0.00069238
hsM	357	357	0.00586053
hsM	357	357	0.00009891
hsM	358	358	0
hsM	359	359	0.00002473
hsM	360	360	0
hsM	361	361	0.00004946
hsM	361	361	0.00002473
hsM	362	362	0.00019782
hsM	363	363	0
hsM	364	364	0
hsM	365	365	0.00004946
hsM	366	366	0.00004946
hsM	367	367	0
hsM	368	368	0.00034619
hsM	368	368	0.00002473
hsM	369	369	0
hsM	370	370	0.00009891
hsM	371	371	0
hsM	372	372	0.00039565
hsM	372	372	0.00002473
hsM	373	373	0.00269535
hsM	373	373	0.00002473
hsM	374	374	0.00076657
hsM	374	374	0.00004946
hsM	374	374	0.00002473
hsM	375	375	0.00037092
hsM	375	375	0.00004946
hsM	376	376	0.00004946
hsM	377	377	0.00004946
hsM	378	378	0.00007418
hsM	379	379	0.00012364
hsM	379	379	0.00007418
hsM	380	380	0.00009891
hsM	380	380	0.00004946
hsM	381	381	0
hsM	382	382	0.00014837
hsM	382	382	0.00004946
hsM	383	383	0
hsM	384	384	0.00049456
hsM	385	385	0.00318991
hsM	385	385	0.00004946
hsM	386	386	0
hsM	387	387	0
hsM	388	388	0
hsM	389	389	0
hsM	390	390	0.00054402
hsM	390	390	0.00014837
hsM	391	391	0.00066766
hsM	392	392	0.00004946
hsM	393	393	0.00004946
hsM	394	394	0.00054402
hsM	395	395	0
hsM	396	396	0.00002473
hsM	397	397	0.00002473
hsM	398	398	0.00071711
hsM	398	398	0.00004946
hsM	399	399	0
hsM	400	400	0.00004946
hsM	401	401	0
hsM	402	402	0.00002473
hsM	403	403	0
hsM	404	404	0
hsM	405	405	0
hsM	406	406	0
hsM	407	407	0.00002473
hsM	408	408	0.0022997
hsM	408	408	0.00002473
hsM	409	409	0
hsM	410	410	0
hsM	411	411	0.00009891
hsM	412	412	0.00002473
hsM	413	413	0
hsM	414	414	0.00024728
hsM	415	415	0.00002473
hsM	416	416	0.00039565
hsM	417	417	0.00101385
hsM	417	417	0.00002473
hsM	418	418	0.00116222
hsM	419	419	0.00004946
hsM	420	420	0.00004946
hsM	421	421	0
hsM	422	422	0
hsM	423	423	0.00002473
hsM	424	424	0.00004946
hsM	425	425	0
hsM	426	426	0
hsM	427	427	0
hsM	428	428	0
hsM	429	429	0
hsM	430	430	0.00042038
hsM	431	431	0.00069238
hsM	431	431	0.00037092
hsM	432	432	0.00007418
hsM	432	432	0.00002473
hsM	433	433	0.00004946
hsM	434	434	0
hsM	435	435	0
hsM	436	436	0
hsM	437	437	0.00103858
hsM	438	438	0.00049456
hsM	438	438	0.00009891
hsM	438	438	0.00002473
hsM	439	439	0
hsM	440	440	0
hsM	441	441	0.00004946
hsM	441	441	0.00002473
hsM	442	442	0
hsM	443	443	0
hsM	444	444	0.00096439
hsM	445	445	0.00002473
hsM	446	446	0.00002473
hsM	447	447	0.00408012
hsM	447	447	0.0001731
hsM	447	447	0.00002473
hsM	448	448	0
hsM	449	449	0.00027201
hsM	449	449	0.00004946
hsM	450	450	0.00004946
hsM	451	451	0.00007418
hsM	451	451	0.00002473
hsM	452	452	0.00059347
hsM	452	452	0.00024728
hsM	453	453	0.00086548
hsM	453	453	0.00024728
hsM	454	454	0.00004946
hsM	455	455	0.00437685
hsM	455	455	0.00046983
hsM	455	455	0.00034619
hsM	455	455	0.0001731
hsM	455	455	0.00004946
hsM	455	455	0.00002473
hsM	456	456	0.03081108
hsM	456	456	0.00091494
hsM	457	457	0
hsM	458	458	0.0006182
hsM	458	458	0.00002473
hsM	459	459	0.00027201
hsM	459	459	0.00012364
hsM	460	460	0.00108803
hsM	460	460	0.00002473
hsM	461	461	0.00042038
hsM	462	462	0.03924332
hsM	463	463	0.00069238
hsM	464	464	0.00042038
hsM	464	464	0.00004946
hsM	465	465	0.00012364
hsM	465	465	0.00004946
hsM	466	466	0.00143422
hsM	467	467	0.00187933
hsM	468	468	0.00002473
hsM	469	469	0.00051929
hsM	469	469	0.00024728
hsM	470	470	0.00128586
hsM	471	471	0.0020277
hsM	472	472	0.00012364
hsM	472	472	0.00004946
hsM	473	473	0.00014837
hsM	474	474	0.00004946
hsM	475	475	0
hsM	476	476	0
hsM	477	477	0.01233927
hsM	477	477	0.00002473
hsM	478	478	0.00012364
hsM	479	479	0.00051929
hsM	479	479	0.00002473
hsM	480	480	0.0007913
hsM	481	481	0.0001731
hsM	482	482	0.00976756
hsM	483	483	0.00014837
hsM	484	484	0
hsM	485	485	0.00182987
hsM	486	486	0.00012364
hsM	486	486	0.00004946
hsM	487	487	0.00029674
hsM	488	488	0.00014837
hsM	489	489	0.21473788
hsM	489	489	0.0001731
hsM	489	489	0.00004946
hsM	490	490	0.00012364
hsM	490	490	0.00002473
hsM	491	491	0.00009891
hsM	491	491	0.00004946
hsM	492	492	0.00014837
hsM	492	492	0.00004946
hsM	493	493	0.00828388
hsM	494	494	0.01842235
hsM	494	494	0.0006182
hsM	494	494	0.00004946
hsM	494	494	0.00002473
hsM	495	495	0.00004946
hsM	496	496	0.00012364
hsM	497	497	0.02888229
hsM	498	498	0.0001731
hsM	498	498	0.00012364
hsM	498	498	0.00002473
hsM	499	499	0.03499011
hsM	499	499	0.00002473
hsM	500	500	0.00004946
hsM	500	500	0.00002473
hsM	501	501	0.00002473
hsM	502	502	0.00029674
hsM	503	503	0.00022255
hsM	503	503	0.00002473
hsM	504	504	0.00049456
hsM	505	505	0.00027201
hsM	506	506	0.00012364
hsM	506	506	0.00004946
hsM	507	507	0.00071711
hsM	508	508	0.00860534
hsM	508	508	0.00004946
hsM	509	509	0.00034619
hsM	509	509	0.00002473
hsM	510	510	0.00004946
hsM	510	510	0.00002473
hsM	511	511	0.00136004
hsM	511	511	0.00014837
hsM	512	512	0.00064293
hsM	512	512	0.00056874
hsM	512	512	0.00024728
hsM	512	512	0.00007418
hsM	512	512	0.00002473
hsM	513	513	0.02549456
hsM	513	513	0.00976756
hsM	513	513	0.00657765
hsM	513	513	0.00289318
hsM	513	513	0.00237389
hsM	513	513	0.00049456
hsM	513	513	0.00022255
hsM	513	513	0.00012364
hsM	513	513	0.00009891
hsM	513	513	0.00002473
hsM	514	514	0.25484669
hsM	514	514	0.00279426
hsM	514	514	0.00002473
hsM	515	515	0.00022255
hsM	515	515	0.00014837
hsM	515	515	0.00007418
hsM	516	516	0.0007913
hsM	516	516	0.00002473
hsM	517	517	0.00051929
hsM	517	517	0.00046983
hsM	517	517	0.00002473
hsM	518	518	0.00009891
hsM	518	518	0.00002473
hsM	519	519	0.00014837
hsM	520	520	0.00037092
hsM	520	520	0.00002473
hsM	521	521	0.00022255
hsM	521	521	0.00014837
hsM	521	521	0.00004946
hsM	521	521	0.00002473
hsM	522	522	0.00239862
hsM	522	522	0.00049456
hsM	522	522	0.00014837
hsM	522	522	0.00009891
hsM	522	522	0.00004946
hsM	522	522	0.00002473
hsM	523	523	0.00093966
hsM	523	523	0.00009891
hsM	523	523	0.00007418
hsM	523	523	0.00004946
hsM	523	523	0.00002473
hsM	524	524	0.0274728
hsM	524	524	0.00049456
hsM	524	524	0.00032146
hsM	524	524	0.00014837
hsM	524	524	0.00007418
hsM	524	524	0.00002473
hsM	525	525	0.00002473
hsM	526	526	0.00009891
hsM	527	527	0.00042038
hsM	527	527	0.00002473
hsM	528	528	0
hsM	529	529	0
hsM	530	530	0.00007418
hsM	531	531	0
hsM	532	532	0.00004946
hsM	532	532	0.00002473
hsM	533	533	0.00200297
hsM	533	533	0.00012364
hsM	534	534	0.00143422
hsM	534	534	0.00002473
hsM	535	535	0.00022255
hsM	535	535	0.00004946
hsM	536	536	0.00002473
hsM	537	537	0.00148368
hsM	537	537	0.00007418
hsM	537	537	0.00002473
hsM	538	538	0.00029674
hsM	538	538	0.00024728
hsM	539	539	0.00012364
hsM	540	540	0.00007418
hsM	541	541	0.00002473
hsM	542	542	0.00004946
hsM	543	543	0
hsM	544	544	0.00014837
hsM	544	544	0.00002473
hsM	545	545	0.00024728
hsM	545	545	0.00002473
hsM	546	546	0.00051929
hsM	547	547	0.00059347
hsM	548	548	0.00084075
hsM	549	549	0.0004451
hsM	550	550	0.00007418
hsM	551	551	0.0004451
hsM	552	552	0.00007418
hsM	552	552	0.00002473
hsM	553	553	0.00059347
hsM	553	553	0.00002473
hsM	554	554	0
hsM	555	555	0
hsM	556	556	0
hsM	557	557	0
hsM	558	558	0
hsM	559	559	0
hsM	560	560	0.00002473
hsM	561	561	0
hsM	562	562	0
hsM	563	563	0.00004946
hsM	564	564	0.00004946
hsM	565	565	0.00007418
hsM	565	565	0.00004946
hsM	565	565	0.00002473
hsM	566	566	0.00002473
hsM	567	567	0.00986647
hsM	567	567	0.00348665
hsM	567	567	0.00220079
hsM	567	567	0.00158259
hsM	567	567	0.00066766
hsM	567	567	0.00046983
hsM	567	567	0.00019782
hsM	567	567	0.00007418
hsM	567	567	0.00004946
hsM	567	567	0.00002473
hsM	568	568	0.01674085
hsM	568	568	0.00007418
hsM	568	568	0.00004946
hsM	568	568	0.00002473
hsM	569	569	0.00051929
hsM	569	569	0.00007418
hsM	570	570	0.00002473
hsM	571	571	0.0006182
hsM	571	571	0.00004946
hsM	571	571	0.00002473
hsM	572	572	0.00056874
hsM	572	572	0.00004946
hsM	572	572	0.00002473
hsM	573	573	0.00590999
hsM	573	573	0.00014837
hsM	573	573	0.00007418
hsM	573	573	0.00004946
hsM	573	573	0.00002473
hsM	574	574	0.00138477
hsM	574	574	0.00039565
hsM	574	574	0.00014837
hsM	574	574	0.00002473
hsM	575	575	0.0012364
hsM	575	575	0.00007418
hsM	575	575	0.00002473
hsM	576	576	0.00029674
hsM	577	577	0
hsM	578	578	0
hsM	579	579	0
hsM	580	580	0
hsM	581	581	0
hsM	582	582	0
hsM	583	583	0
hsM	584	584	0
hsM	585	585	0.00002473
hsM	586	586	0
hsM	587	587	0.00004946
hsM	588	588	0.00002473
hsM	589	589	0
hsM	590	590	0
hsM	591	591	0.00009891
hsM	592	592	0.00009891
hsM	592	592	0.00004946
hsM	593	593	0.00346192
hsM	593	593	0.00032146
hsM	593	593	0.00009891
hsM	593	593	0.00007418
hsM	594	594	0.00007418
hsM	595	595	0.00252226
hsM	595	595	0.00002473
hsM	596	596	0.0004451
hsM	597	597	0.00205242
hsM	597	597	0.00039565
hsM	597	597	0.00004946
hsM	598	598	0.00004946
hsM	599	599	0
hsM	600	600	0
hsM	601	601	0
hsM	602	602	0
hsM	603	603	0.00004946
hsM	604	604	0
hsM	605	605	0
hsM	606	606	0.00034619
hsM	607	607	0
hsM	608	608	0
hsM	609	609	0.00004946
hsM	610	610	0
hsM	611	611	0
hsM	612	612	0
hsM	613	613	0
hsM	614	614	0.00032146
hsM	614	614	0.00004946
hsM	615	615	0
hsM	616	616	0.00004946
hsM	616	616	0.00002473
hsM	617	617	0
hsM	618	618	0
hsM	619	619	0.00004946
hsM	620	620	0
hsM	621	621	0.00004946
hsM	622	622	0
hsM	623	623	0
hsM	624	624	0
hsM	625	625	0
hsM	626	626	0
hsM	627	627	0
hsM	628	628	0.00012364
hsM	629	629	0.00281899
hsM	630	630	0.00012364
hsM	631	631	0
hsM	632	632	0.00004946
hsM	633	633	0.00029674
hsM	633	633	0.00007418
hsM	634	634	0.00039565
hsM	634	634	0.0001731
hsM	634	634	0.00002473
hsM	635	635	0.00012364
hsM	636	636	0.00012364
hsM	636	636	0.00002473
hsM	637	637	0
hsM	638	638	0
hsM	639	639	0
hsM	640	640	0
hsM	641	641	0
hsM	642	642	0
hsM	643	643	0.00004946
hsM	644	644	0.0004451
hsM	645	645	0.00002473
hsM	646	646	0
hsM	647	647	0.00027201
hsM	648	648	0.00012364
hsM	649	649	0
hsM	650	650	0.00056874
hsM	651	651	0
hsM	652	652	0
hsM	653	653	0.00002473
hsM	654	654	0.00029674
hsM	655	655	0
hsM	656	656	0.00158259
hsM	657	657	0
hsM	658	658	0.00002473
hsM	659	659	0
hsM	660	660	0
hsM	661	661	0
hsM	662	662	0
hsM	663	663	0.03239367
hsM	664	664	0
hsM	665	665	0
hsM	666	666	0
hsM	667	667	0
hsM	668	668	0
hsM	669	669	0.00220079
hsM	670	670	0
hsM	671	671	0
hsM	672	672	0
hsM	673	673	0
hsM	674	674	0
hsM	675	675	0.00002473
hsM	676	676	0.0004451
hsM	677	677	0
hsM	678	678	0.00039565
hsM	679	679	0.00012364
hsM	679	679	0.00004946
hsM	680	680	0.00269535
hsM	681	681	0.00234916
hsM	682	682	0
hsM	683	683	0
hsM	684	684	0
hsM	685	685	0
hsM	686	686	0.00009891
hsM	687	687	0
hsM	688	688	0
hsM	689	689	0.00007418
hsM	690	690	0
hsM	691	691	0
hsM	692	692	0
hsM	693	693	0
hsM	694	694	0
hsM	695	695	0
hsM	696	696	0
hsM	697	697	0
hsM	698	698	0
hsM	699	699	0.00004946
hsM	700	700	0.00002473
hsM	701	701	0
hsM	702	702	0.00009891
hsM	703	703	0
hsM	704	704	0.00002473
hsM	705	705	0.00007418
hsM	706	706	0
hsM	707	707	0
hsM	708	708	0.00002473
hsM	709	709	0.12974777
hsM	709	709	0.00004946
hsM	710	710	0.00756677
hsM	710	710	0.00002473
hsM	711	711	0.00178042
hsM	712	712	0.00002473
hsM	713	713	0
hsM	714	714	0.00022255
hsM	715	715	0.00004946
hsM	716	716	0
hsM	717	717	0
